location_code,location_name,week_start,cells,cells_log10,t_days,t_years
CPP,Cal Poly Pier,2025-04-07,64502.2852,4.809581834137574,6083,16.654346338124572
CPP,Cal Poly Pier,2025-04-14,27719.9905,4.442808744013328,6090,16.673511293634498
CPP,Cal Poly Pier,2025-04-21,79428.4319,4.899981456373167,6097,16.692676249144423
CPP,Cal Poly Pier,2025-04-28,1066.1534,3.02822685240013,6104,16.711841204654345
CPP,Cal Poly Pier,2025-05-12,39181.13915,4.593088142625551,6118,16.750171115674195
CPP,Cal Poly Pier,2025-05-26,37048.8324,4.5687862477291175,6132,16.788501026694046
CPP,Cal Poly Pier,2025-06-02,0.0,0.0,6139,16.80766598220397
CPP,Cal Poly Pier,2025-06-16,53840.75,4.731119167170451,6153,16.84599589322382
CPP,Cal Poly Pier,2025-06-23,255343.7519,5.407126936229966,6160,16.865160848733744
CPP,Cal Poly Pier,2025-06-30,0.0,0.0,6167,16.88432580424367
CPP,Cal Poly Pier,2025-07-07,0.0,0.0,6174,16.903490759753595
CPP,Cal Poly Pier,2025-07-14,1066.1534,3.02822685240013,6181,16.922655715263517
CPP,Cal Poly Pier,2025-07-21,9062.3047,3.957286580820948,6188,16.941820670773442
CPP,Cal Poly Pier,2025-07-28,72498.43410000001,4.860334616664697,6195,16.960985626283367
CPP,Cal Poly Pier,2025-08-04,662880.8967500001,5.821436158632954,6202,16.980150581793293
CPP,Cal Poly Pier,2025-08-18,964335.7695,5.98422872642804,6216,17.018480492813143
CPP,Cal Poly Pier,2025-08-25,1066.1534,3.02822685240013,6223,17.037645448323065
CPP,Cal Poly Pier,2025-09-01,71965.3594,4.857129533360247,6230,17.05681040383299
CPP,Cal Poly Pier,2025-09-08,13859.9951,4.141794409996254,6237,17.075975359342916
CPP,Cal Poly Pier,2025-09-15,9062.3045,3.9572865712373693,6244,17.09514031485284
CPP,Cal Poly Pier,2025-09-22,0.0,0.0,6251,17.114305270362767
CPP,Cal Poly Pier,2025-09-29,3198.4604,3.5050767392377513,6258,17.13347022587269
CPP,Cal Poly Pier,2025-10-06,5330.7671,3.726871170487895,6265,17.152635181382614
CPP,Cal Poly Pier,2025-10-13,78362.2749,4.8941125774155925,6272,17.17180013689254
CPP,Cal Poly Pier,2025-10-20,3731.5371,3.572004133140587,6279,17.190965092402465
CPP,Cal Poly Pier,2025-10-27,23455.376500000002,4.370260923909199,6286,17.21013004791239
CPP,Cal Poly Pier,2025-11-03,4264.6138,3.629981532753963,6293,17.229295003422312
CPP,Cal Poly Pier,2025-11-10,3198.4604,3.5050767392377513,6300,17.248459958932237
CPP,Cal Poly Pier,2025-11-17,1066.1534,3.02822685240013,6307,17.267624914442163
CPP,Cal Poly Pier,2025-11-24,20256.916,4.30659476598712,6314,17.286789869952088
CPP,Cal Poly Pier,2025-12-08,3198.4604,3.5050767392377513,6328,17.32511978097194
CPP,Cal Poly Pier,2025-12-15,7996.151,3.9029352963233332,6335,17.34428473648186
CPP,Cal Poly Pier,2025-12-22,17324.993150000002,4.238698138360471,6342,17.363449691991786
CPP,Cal Poly Pier,2025-12-29,0.0,0.0,6349,17.38261464750171
CPP,Cal Poly Pier,2026-01-05,0.0,0.0,6356,17.401779603011637
CPP,Cal Poly Pier,2026-01-19,23188.837050000002,4.365297696954742,6370,17.440109514031484
CPP,Cal Poly Pier,2026-01-26,533.0767,2.727603631550572,6377,17.45927446954141
CPP,Cal Poly Pier,2026-02-02,0.0,0.0,6384,17.478439425051334
CPP,Cal Poly Pier,2026-02-16,0.0,0.0,6398,17.516769336071185
CPP,Cal Poly Pier,2026-02-23,12260.7647,4.088552977875698,6405,17.53593429158111
CPP,Cal Poly Pier,2026-03-02,21323.0684,4.328870066916841,6412,17.555099247091032
CPP,Cal Poly Pier,2026-03-09,18657.6846,4.270881023596025,6419,17.574264202600958
CPP,Cal Poly Pier,2026-03-23,1332.6918,3.1250554809870996,6433,17.61259411362081
CPP,Cal Poly Pier,2026-03-30,0.0,0.0,6440,17.631759069130734
CPP,Cal Poly Pier,2026-04-06,15459.225600000002,4.1892158269768895,6447,17.650924024640656
CPP,Cal Poly Pier,2026-04-13,183911.4766,5.2646111927222154,6454,17.67008898015058
CPP,Cal Poly Pier,2026-04-20,98086.1133,4.991611953452054,6461,17.689253935660506
CPP,Cal Poly Pier,2026-04-27,2286366.0625,6.3591459550274,6468,17.70841889117043
CPP,Cal Poly Pier,2026-05-04,3246970.375,6.511478459942804,6475,17.727583846680357
CPP,Cal Poly Pier,2026-05-11,53307.6719,4.726797862909766,6482,17.746748802190282
CPP,Cal Poly Pier,2026-05-18,16525.3789,4.218177705596561,6489,17.765913757700204
CPP,Cal Poly Pier,2026-05-25,36782.293,4.565650606569029,6496,17.78507871321013
CPP,Cal Poly Pier,2026-06-01,1056558.0996,6.0238937947270035,6503,17.804243668720055
CPP,Cal Poly Pier,2026-06-08,373153.71310000005,5.571888931311891,6510,17.82340862422998
CPP,Cal Poly Pier,2026-06-15,3198.4604,3.5050767392377513,6517,17.842573579739906
CPP,Cal Poly Pier,2026-06-22,21323.0689,4.32887007710004,6524,17.861738535249827
CPP,Cal Poly Pier,2026-07-06,2132.3069,3.3290533380508216,6538,17.900068446269678
MW,Monterey Wharf,2005-05-30,46363.0,4.666180897157584,0,0.0
MW,Monterey Wharf,2010-11-08,19916.0,4.299223923366583,1988,5.4428473648186175
MW,Monterey Wharf,2010-11-15,12796.0,4.107108169948554,1995,5.462012320328542
MW,Monterey Wharf,2010-11-22,47972.0,4.680996877996996,2002,5.4811772758384665
MW,Monterey Wharf,2010-11-29,15064.0,4.177969136009376,2009,5.500342231348392
MW,Monterey Wharf,2010-12-06,90564.0,4.9569603914553495,2016,5.519507186858316
MW,Monterey Wharf,2010-12-13,7373.0,3.8677031332700977,2023,5.538672142368241
MW,Monterey Wharf,2010-12-20,205.0,2.3138672203691533,2030,5.557837097878165
MW,Monterey Wharf,2010-12-27,0.0,0.0,2037,5.577002053388091
MW,Monterey Wharf,2011-01-03,0.0,0.0,2044,5.596167008898015
MW,Monterey Wharf,2011-01-10,0.0,0.0,2051,5.61533196440794
MW,Monterey Wharf,2011-01-17,0.0,0.0,2058,5.634496919917864
MW,Monterey Wharf,2011-01-24,0.0,0.0,2065,5.653661875427789
MW,Monterey Wharf,2011-01-31,0.0,0.0,2072,5.672826830937714
MW,Monterey Wharf,2011-02-07,7321.0,3.8646297245455123,2079,5.691991786447638
MW,Monterey Wharf,2011-02-14,14700.0,4.1673468775856355,2086,5.711156741957564
MW,Monterey Wharf,2011-02-21,17429.0,4.241297387109993,2093,5.730321697467488
MW,Monterey Wharf,2011-02-28,27495.0,4.4392695191291685,2100,5.749486652977413
MW,Monterey Wharf,2011-03-07,98965.0,4.995486017339537,2107,5.768651608487337
MW,Monterey Wharf,2011-03-14,27216.0,4.4348402532975735,2114,5.7878165639972625
MW,Monterey Wharf,2011-03-21,6246.0,3.7956715059460215,2121,5.806981519507187
MW,Monterey Wharf,2011-03-28,1293.0,3.1119342763326814,2128,5.8261464750171115
MW,Monterey Wharf,2011-04-04,0.0,0.0,2135,5.845311430527036
MW,Monterey Wharf,2011-04-11,2143.0,3.3312247810207323,2142,5.864476386036961
MW,Monterey Wharf,2011-04-18,13911.0,4.143389568994656,2149,5.883641341546886
MW,Monterey Wharf,2011-04-25,12102.0,4.08289303328818,2156,5.90280629705681
MW,Monterey Wharf,2011-05-02,4166.0,3.619823500457278,2163,5.921971252566735
MW,Monterey Wharf,2011-05-09,1655.0,3.219060332448861,2170,5.94113620807666
MW,Monterey Wharf,2011-06-13,420.0,2.6242820958356683,2205,6.036960985626283
MW,Monterey Wharf,2011-06-27,18320.0,4.262949174715528,2219,6.075290896646133
MW,Monterey Wharf,2011-12-05,67574.0,4.829786054370763,2380,6.5160848733744015
MW,Monterey Wharf,2011-12-12,1234.0,3.0916669575956846,2387,6.535249828884326
MW,Monterey Wharf,2011-12-19,1717.0,3.2350231594952237,2394,6.55441478439425
MW,Monterey Wharf,2011-12-26,166.0,2.2227164711475833,2401,6.573579739904175
MW,Monterey Wharf,2012-01-02,750.0,2.8756399370041685,2408,6.5927446954141
MW,Monterey Wharf,2012-01-09,386.0,2.5877109650189114,2415,6.611909650924025
MW,Monterey Wharf,2012-01-16,0.0,0.0,2422,6.631074606433949
MW,Monterey Wharf,2012-01-23,0.0,0.0,2429,6.650239561943874
MW,Monterey Wharf,2012-01-30,365.0,2.5634810853944106,2436,6.669404517453799
MW,Monterey Wharf,2012-02-06,179.0,2.255272505103306,2443,6.6885694729637235
MW,Monterey Wharf,2012-02-13,0.0,0.0,2450,6.707734428473648
MW,Monterey Wharf,2012-02-20,0.0,0.0,2457,6.7268993839835725
MW,Monterey Wharf,2012-02-27,180.0,2.2576785748691846,2464,6.746064339493498
MW,Monterey Wharf,2012-03-05,3352.0,3.52543355342882,2471,6.765229295003422
MW,Monterey Wharf,2012-03-12,100.0,2.0043213737826426,2478,6.784394250513347
MW,Monterey Wharf,2012-03-19,0.0,0.0,2485,6.803559206023272
MW,Monterey Wharf,2012-04-02,0.0,0.0,2499,6.841889117043121
MW,Monterey Wharf,2012-04-09,189.0,2.278753600952829,2506,6.861054072553046
MW,Monterey Wharf,2012-04-16,0.0,0.0,2513,6.880219028062971
MW,Monterey Wharf,2012-04-23,51015.0,4.7077064039791985,2520,6.899383983572895
MW,Monterey Wharf,2012-04-30,75164.0,4.876015661798158,2527,6.91854893908282
MW,Monterey Wharf,2012-05-07,47788.0,4.6793279428659345,2534,6.937713894592744
MW,Monterey Wharf,2012-05-14,36450.0,4.561709447291157,2541,6.95687885010267
MW,Monterey Wharf,2012-05-21,57489.0,4.759592308645975,2548,6.976043805612594
MW,Monterey Wharf,2012-06-04,11515.0,4.061301656206044,2562,7.014373716632443
MW,Monterey Wharf,2012-06-11,13594.0,4.133379211923519,2569,7.0335386721423685
MW,Monterey Wharf,2012-06-18,10713.0,4.02995164203684,2576,7.052703627652293
MW,Monterey Wharf,2012-06-25,2161.0,3.3348556896172914,2583,7.0718685831622174
MW,Monterey Wharf,2012-07-02,5016.0,3.7004441010277516,2590,7.091033538672143
MW,Monterey Wharf,2012-07-09,26922.0,4.43012345120029,2597,7.110198494182067
MW,Monterey Wharf,2012-07-16,17613.0,4.245857992007197,2604,7.129363449691992
MW,Monterey Wharf,2012-07-23,157965.0,5.198563621123025,2611,7.148528405201916
MW,Monterey Wharf,2012-07-30,73027.0,4.8634894068874095,2618,7.167693360711842
MW,Monterey Wharf,2012-08-06,210377.0,5.323000322087415,2625,7.186858316221766
MW,Monterey Wharf,2012-08-13,210685.0,5.323635677873154,2632,7.2060232717316905
MW,Monterey Wharf,2012-08-20,153496.0,5.186099891890224,2639,7.225188227241615
MW,Monterey Wharf,2012-08-27,46359.0,4.6661434272915585,2646,7.24435318275154
MW,Monterey Wharf,2012-09-03,6964.0,3.8429211207599825,2653,7.263518138261465
MW,Monterey Wharf,2012-09-10,33387.0,4.523590404829204,2660,7.282683093771389
MW,Monterey Wharf,2012-09-17,54431.0,4.735854291932475,2667,7.301848049281314
MW,Monterey Wharf,2012-09-24,15366.0,4.186589091272407,2674,7.321013004791239
MW,Monterey Wharf,2012-10-01,0.0,0.0,2681,7.340177960301164
MW,Monterey Wharf,2012-10-08,0.0,0.0,2688,7.359342915811088
MW,Monterey Wharf,2012-10-15,100.0,2.0043213737826426,2695,7.378507871321013
MW,Monterey Wharf,2012-10-22,716.0,2.8555191556678,2702,7.397672826830938
MW,Monterey Wharf,2012-10-29,61578.0,4.789432631985039,2709,7.416837782340862
MW,Monterey Wharf,2012-11-05,62312.0,4.794578660452036,2716,7.436002737850787
MW,Monterey Wharf,2012-11-12,176206.0,5.246023157203088,2723,7.455167693360712
MW,Monterey Wharf,2012-11-19,28924.0,4.461273367623787,2730,7.474332648870637
MW,Monterey Wharf,2012-11-26,10128.0,4.005566571133294,2737,7.493497604380561
MW,Monterey Wharf,2012-12-03,0.0,0.0,2744,7.512662559890486
MW,Monterey Wharf,2012-12-10,0.0,0.0,2751,7.531827515400411
MW,Monterey Wharf,2012-12-17,0.0,0.0,2758,7.5509924709103355
MW,Monterey Wharf,2013-01-07,1620.0,3.209783014848515,2779,7.60848733744011
MW,Monterey Wharf,2013-01-14,180.0,2.2576785748691846,2786,7.627652292950034
MW,Monterey Wharf,2013-01-21,675.0,2.829946695941636,2793,7.646817248459959
MW,Monterey Wharf,2013-01-28,0.0,0.0,2800,7.665982203969883
MW,Monterey Wharf,2013-02-04,2572.0,3.4104397862103464,2807,7.685147159479809
MW,Monterey Wharf,2013-02-11,0.0,0.0,2814,7.704312114989733
MW,Monterey Wharf,2013-02-18,6481.0,3.811709026696191,2821,7.723477070499658
MW,Monterey Wharf,2013-02-25,63919.0,4.805636766305935,2828,7.742642026009582
MW,Monterey Wharf,2013-03-04,10503.0,4.021354713081423,2835,7.761806981519507
MW,Monterey Wharf,2013-03-11,51658.0,4.713145994971534,2842,7.780971937029432
MW,Monterey Wharf,2013-03-25,331583.0,5.520593566271009,2856,7.819301848049282
MW,Monterey Wharf,2013-04-01,101388.0,5.005990839628085,2863,7.838466803559206
MW,Monterey Wharf,2013-04-08,142886.0,5.1549927180485735,2870,7.857631759069131
MW,Monterey Wharf,2013-04-15,201409.5,5.304082107593934,2877,7.876796714579055
MW,Monterey Wharf,2013-04-29,587276.0,5.76884299255302,2891,7.915126625598905
MW,Monterey Wharf,2013-05-06,456544.0,5.659483590826506,2898,7.9342915811088295
MW,Monterey Wharf,2013-05-13,247176.0,5.39300805687875,2905,7.953456536618754
MW,Monterey Wharf,2013-05-20,608780.0,5.784461089682489,2912,7.972621492128679
MW,Monterey Wharf,2013-05-27,732225.0,5.8646451458184625,2919,7.991786447638604
MW,Monterey Wharf,2013-06-03,581870.0,5.764826712832144,2926,8.010951403148528
MW,Monterey Wharf,2013-06-10,43663.0,4.640123518325821,2933,8.030116358658454
MW,Monterey Wharf,2013-06-17,147033.0,5.1674177721972505,2940,8.049281314168377
MW,Monterey Wharf,2013-06-24,273039.0,5.436226275270583,2947,8.068446269678303
MW,Monterey Wharf,2013-07-01,174663.0,5.242203401763344,2954,8.087611225188228
MW,Monterey Wharf,2013-07-08,44124.0,4.644684718395879,2961,8.106776180698152
MW,Monterey Wharf,2013-07-15,11575.0,4.063558518110981,2968,8.125941136208077
MW,Monterey Wharf,2013-07-22,144536.0,5.159979036289231,2975,8.145106091718
MW,Monterey Wharf,2013-07-29,181319.0,5.25844571038665,2982,8.164271047227926
MW,Monterey Wharf,2013-08-05,432515.0,5.636002177889116,2989,8.183436002737851
MW,Monterey Wharf,2013-08-12,156061.0,5.193297168281157,2996,8.202600958247775
MW,Monterey Wharf,2013-08-19,489522.0,5.68977310173348,3003,8.2217659137577
MW,Monterey Wharf,2013-08-26,4051.0,3.607669436688243,3010,8.240930869267626
MW,Monterey Wharf,2013-09-02,532402.0,5.726240493984784,3017,8.260095824777549
MW,Monterey Wharf,2013-09-09,517012.0,5.713501463320797,3024,8.279260780287474
MW,Monterey Wharf,2013-09-16,241965.5,5.383755242541445,3031,8.2984257357974
MW,Monterey Wharf,2013-09-23,17920.0,4.253362239833068,3038,8.317590691307323
MW,Monterey Wharf,2013-09-30,7074.0,3.8497264441963277,3045,8.336755646817249
MW,Monterey Wharf,2013-10-07,81024.0,4.908619039704248,3052,8.355920602327172
MW,Monterey Wharf,2013-10-14,84025.0,4.9244136897448785,3059,8.375085557837098
MW,Monterey Wharf,2013-11-04,0.0,0.0,3080,8.432580424366872
MW,Monterey Wharf,2013-11-11,132044.0,5.120721960911959,3087,8.451745379876797
MW,Monterey Wharf,2013-11-18,1206.0,3.081707270097349,3094,8.470910335386721
MW,Monterey Wharf,2013-11-25,0.0,0.0,3101,8.490075290896646
MW,Monterey Wharf,2013-12-02,0.0,0.0,3108,8.509240246406572
MW,Monterey Wharf,2013-12-09,0.0,0.0,3115,8.528405201916495
MW,Monterey Wharf,2013-12-16,0.0,0.0,3122,8.54757015742642
MW,Monterey Wharf,2014-01-06,0.0,0.0,3143,8.605065023956195
MW,Monterey Wharf,2014-01-13,1286.0,3.1095785469043866,3150,8.624229979466119
MW,Monterey Wharf,2014-01-20,198.0,2.298853076409707,3157,8.643394934976044
MW,Monterey Wharf,2014-01-27,0.0,0.0,3164,8.66255989048597
MW,Monterey Wharf,2014-02-03,0.0,0.0,3171,8.681724845995893
MW,Monterey Wharf,2014-02-10,0.0,0.0,3178,8.700889801505818
MW,Monterey Wharf,2014-02-17,0.0,0.0,3185,8.720054757015742
MW,Monterey Wharf,2014-02-24,6913.0,3.839729375206388,3192,8.739219712525667
MW,Monterey Wharf,2014-03-03,45271.0,4.655829680927272,3199,8.758384668035593
MW,Monterey Wharf,2014-03-10,21313.0,4.328664961441525,3206,8.777549623545516
MW,Monterey Wharf,2014-03-17,17646.0,4.246670885690703,3213,8.796714579055442
MW,Monterey Wharf,2014-03-24,560512.0,5.748585689656759,3220,8.815879534565367
MW,Monterey Wharf,2014-03-31,1044.0,3.019116290447073,3227,8.83504449007529
MW,Monterey Wharf,2014-04-07,147001.0,5.167323243476442,3234,8.854209445585216
MW,Monterey Wharf,2014-04-14,76343.0,4.882774910818969,3241,8.873374401095141
MW,Monterey Wharf,2014-04-21,85204.0,4.9304650807842485,3248,8.892539356605065
MW,Monterey Wharf,2014-04-28,29366.0,4.4678595832272,3255,8.91170431211499
MW,Monterey Wharf,2014-05-05,271849.0,5.434329337337729,3262,8.930869267624914
MW,Monterey Wharf,2014-05-12,295937.0,5.471200734443224,3269,8.950034223134839
MW,Monterey Wharf,2014-05-26,82878.0,4.9184445023299475,3283,8.988364134154688
MW,Monterey Wharf,2014-06-02,113209.0,5.053884790394692,3290,9.007529089664613
MW,Monterey Wharf,2014-06-09,107606.0,5.031840523769876,3297,9.026694045174539
MW,Monterey Wharf,2014-06-16,47822.0,4.6796368165011915,3304,9.045859000684462
MW,Monterey Wharf,2014-06-23,70527.0,4.848361568499653,3311,9.065023956194388
MW,Monterey Wharf,2014-06-30,183864.0,5.264499066086812,3318,9.084188911704311
MW,Monterey Wharf,2014-07-07,142478.0,5.153750858336111,3325,9.103353867214237
MW,Monterey Wharf,2014-07-14,106746.0,5.02835567852841,3332,9.122518822724162
MW,Monterey Wharf,2014-07-21,0.0,0.0,3339,9.141683778234086
MW,Monterey Wharf,2014-07-28,1157.0,3.0637085593914173,3346,9.160848733744011
MW,Monterey Wharf,2014-08-04,90209.0,4.95525468282018,3353,9.180013689253936
MW,Monterey Wharf,2014-08-11,168200.0,5.225828573466596,3360,9.19917864476386
MW,Monterey Wharf,2014-08-18,141471.0,5.15067049322578,3367,9.218343600273785
MW,Monterey Wharf,2014-08-25,238786.0,5.378010679316851,3374,9.23750855578371
MW,Monterey Wharf,2014-09-01,965.0,2.9849771264154934,3381,9.256673511293634
MW,Monterey Wharf,2014-09-08,10589.0,4.024895960107485,3388,9.27583846680356
MW,Monterey Wharf,2014-09-15,34916.0,4.543036922908255,3395,9.295003422313483
MW,Monterey Wharf,2014-09-22,3344.0,3.524396122103842,3402,9.314168377823409
MW,Monterey Wharf,2014-09-29,5787.0,3.762528522447,3409,9.333333333333334
MW,Monterey Wharf,2014-10-06,122848.0,5.0893716256410935,3416,9.352498288843258
MW,Monterey Wharf,2014-10-13,9066.0,3.957463615729931,3423,9.371663244353183
MW,Monterey Wharf,2014-10-20,0.0,0.0,3430,9.390828199863108
MW,Monterey Wharf,2014-10-27,210.0,2.3242824552976926,3437,9.409993155373032
MW,Monterey Wharf,2014-11-03,614.0,2.788875115775417,3444,9.429158110882957
MW,Monterey Wharf,2014-11-10,8145.0,3.9109444057499787,3451,9.44832306639288
MW,Monterey Wharf,2014-11-17,1586.0,3.2005769267548483,3458,9.467488021902806
MW,Monterey Wharf,2014-11-24,0.0,0.0,3465,9.486652977412732
MW,Monterey Wharf,2014-12-01,0.0,0.0,3472,9.505817932922655
MW,Monterey Wharf,2014-12-15,0.0,0.0,3486,9.544147843942506
MW,Monterey Wharf,2014-12-22,1726.0,3.237292337567459,3493,9.56331279945243
MW,Monterey Wharf,2014-12-29,1479.0,3.1702617153949575,3500,9.582477754962355
MW,Monterey Wharf,2015-01-12,1929.0,3.285557309007774,3514,9.620807665982204
MW,Monterey Wharf,2015-01-19,5894.0,3.770483809431108,3521,9.639972621492129
MW,Monterey Wharf,2015-01-26,0.0,0.0,3528,9.659137577002053
MW,Monterey Wharf,2015-02-02,857.0,2.9334872878487053,3535,9.678302532511978
MW,Monterey Wharf,2015-02-09,1286.0,3.1095785469043866,3542,9.697467488021903
MW,Monterey Wharf,2015-02-16,0.0,0.0,3549,9.716632443531827
MW,Monterey Wharf,2015-02-23,0.0,0.0,3556,9.735797399041752
MW,Monterey Wharf,2015-03-02,1286.0,3.1095785469043866,3563,9.754962354551678
MW,Monterey Wharf,2015-03-09,26579.0,4.424554976606713,3570,9.774127310061601
MW,Monterey Wharf,2015-03-16,8573.0,3.933183479174614,3577,9.793292265571527
MW,Monterey Wharf,2015-03-23,0.0,0.0,3584,9.81245722108145
MW,Monterey Wharf,2015-03-30,8360.0,3.9222582234329666,3591,9.831622176591376
MW,Monterey Wharf,2015-04-06,59802.0,4.776722970790514,3598,9.850787132101301
MW,Monterey Wharf,2015-04-13,29876.0,4.47533698709062,3605,9.869952087611225
MW,Monterey Wharf,2015-04-20,204136.0,5.309921728084479,3612,9.88911704312115
MW,Monterey Wharf,2015-04-27,148320.0,5.171202644881718,3619,9.908281998631075
MW,Monterey Wharf,2015-05-04,160698.0,5.206013174237936,3626,9.927446954140999
MW,Monterey Wharf,2015-05-11,52945.0,4.7238331553113655,3633,9.946611909650924
MW,Monterey Wharf,2015-05-18,73311.0,4.865175067509304,3640,9.96577686516085
MW,Monterey Wharf,2015-05-25,114677.0,5.059480110185348,3647,9.984941820670773
MW,Monterey Wharf,2015-06-08,52301.0,4.718518296369309,3661,10.023271731690622
MW,Monterey Wharf,2015-06-15,21649.0,4.335457900689384,3668,10.042436687200547
MW,Monterey Wharf,2015-06-22,78881.0,4.896977913316934,3675,10.061601642710473
MW,Monterey Wharf,2015-06-29,53515.0,4.7284836450653005,3682,10.080766598220396
MW,Monterey Wharf,2015-07-06,40941.0,4.612169053952973,3689,10.099931553730322
MW,Monterey Wharf,2015-07-13,26793.0,4.428037553035308,3696,10.119096509240247
MW,Monterey Wharf,2015-07-20,13932.0,4.14404463711095,3703,10.13826146475017
MW,Monterey Wharf,2015-07-27,117678.0,5.070698969234029,3710,10.157426420260096
MW,Monterey Wharf,2015-08-03,2572.0,3.4104397862103464,3717,10.17659137577002
MW,Monterey Wharf,2015-08-10,43299.0,4.636487896353366,3724,10.195756331279945
MW,Monterey Wharf,2015-08-17,205982.0,5.313831379054359,3731,10.21492128678987
MW,Monterey Wharf,2015-08-24,47799.0,4.679427896612119,3738,10.234086242299794
MW,Monterey Wharf,2015-08-31,63018.0,4.799471507407838,3745,10.25325119780972
MW,Monterey Wharf,2015-09-07,36868.0,4.5666613583717375,3752,10.272416153319645
MW,Monterey Wharf,2015-09-14,28080.0,4.448412569510079,3759,10.291581108829568
MW,Monterey Wharf,2015-09-21,429.0,2.6334684555795866,3766,10.310746064339494
MW,Monterey Wharf,2015-09-28,3644.0,3.5616975326539935,3773,10.329911019849419
MW,Monterey Wharf,2015-10-05,857.0,2.9334872878487053,3780,10.349075975359343
MW,Monterey Wharf,2015-10-12,1929.0,3.285557309007774,3787,10.368240930869268
MW,Monterey Wharf,2015-10-19,1072.0,3.030599721965951,3794,10.387405886379192
MW,Monterey Wharf,2015-10-26,10932.0,4.038739348104749,3801,10.406570841889117
MW,Monterey Wharf,2015-11-02,3344.0,3.524396122103842,3808,10.425735797399042
MW,Monterey Wharf,2015-11-09,10718.0,4.030154270922102,3815,10.444900752908966
MW,Monterey Wharf,2015-11-23,33439.0,4.524266268766978,3829,10.483230663928817
MW,Monterey Wharf,2015-11-30,429.0,2.6334684555795866,3836,10.50239561943874
MW,Monterey Wharf,2015-12-07,0.0,0.0,3843,10.521560574948666
MW,Monterey Wharf,2015-12-21,0.0,0.0,3857,10.559890485968515
MW,Monterey Wharf,2016-01-11,0.0,0.0,3878,10.617385352498289
MW,Monterey Wharf,2016-01-18,857.0,2.9334872878487053,3885,10.636550308008214
MW,Monterey Wharf,2016-01-25,0.0,0.0,3892,10.655715263518138
MW,Monterey Wharf,2016-02-01,3858.0,3.5864747785713966,3899,10.674880219028063
MW,Monterey Wharf,2016-02-08,6001.0,3.7782959910888336,3906,10.694045174537989
MW,Monterey Wharf,2016-02-15,643.0,2.808885867359812,3913,10.713210130047912
MW,Monterey Wharf,2016-02-22,6216.0,3.793580867368156,3920,10.732375085557837
MW,Monterey Wharf,2016-02-29,11146.0,4.047158001128309,3927,10.751540041067761
MW,Monterey Wharf,2016-03-07,4458.0,3.6492374723496073,3934,10.770704996577686
MW,Monterey Wharf,2016-03-14,0.0,0.0,3941,10.789869952087612
MW,Monterey Wharf,2016-03-21,874.5,2.942256150419465,3948,10.809034907597535
MW,Monterey Wharf,2016-03-28,0.0,0.0,3955,10.82819986310746
MW,Monterey Wharf,2016-04-11,1286.0,3.1095785469043866,3969,10.86652977412731
MW,Monterey Wharf,2016-04-18,7716.0,3.8874485002499535,3976,10.885694729637235
MW,Monterey Wharf,2016-04-25,11703.0,4.068334313117254,3983,10.904859685147159
MW,Monterey Wharf,2016-05-02,39837.0,4.600297527272583,3990,10.924024640657084
MW,Monterey Wharf,2016-05-09,24982.0,4.397644587969917,3997,10.94318959616701
MW,Monterey Wharf,2016-05-23,59868.0,4.777202004126829,4011,10.981519507186858
MW,Monterey Wharf,2016-05-30,166099.0,5.220369632451394,4018,11.000684462696784
MW,Monterey Wharf,2016-06-06,43212.0,4.635614417623872,4025,11.019849418206707
MW,Monterey Wharf,2016-06-13,121535.0,5.084704938720905,4032,11.039014373716633
MW,Monterey Wharf,2016-06-20,43014.0,4.6336199272367296,4039,11.058179329226558
MW,Monterey Wharf,2016-06-27,137290.0,5.137642068347836,4046,11.077344284736482
MW,Monterey Wharf,2016-07-04,121310.0,5.0839001827520125,4053,11.096509240246407
MW,Monterey Wharf,2016-07-11,130389.0,5.115244285327255,4060,11.11567419575633
MW,Monterey Wharf,2016-07-18,169529.0,5.22924656201756,4067,11.134839151266256
MW,Monterey Wharf,2016-07-25,285835.0,5.45611692570319,4074,11.154004106776181
MW,Monterey Wharf,2016-08-01,235870.0,5.372674548286258,4081,11.173169062286105
MW,Monterey Wharf,2016-08-08,14629.0,4.165244326125311,4088,11.19233401779603
MW,Monterey Wharf,2016-08-15,132789.0,5.123165370902919,4095,11.211498973305956
MW,Monterey Wharf,2016-08-22,127387.0,5.105128519214093,4102,11.23066392881588
MW,Monterey Wharf,2016-08-29,64594.0,4.810198902570175,4109,11.249828884325805
MW,Monterey Wharf,2016-09-05,119060.0,5.075769525894704,4116,11.268993839835728
MW,Monterey Wharf,2016-09-12,58967.0,4.770616398191687,4123,11.288158795345653
MW,Monterey Wharf,2016-09-19,0.0,0.0,4130,11.307323750855579
MW,Monterey Wharf,2016-09-26,0.0,0.0,4137,11.326488706365502
MW,Monterey Wharf,2016-10-03,428.0,2.6324572921847245,4144,11.345653661875428
MW,Monterey Wharf,2016-10-10,214.0,2.3324384599156054,4151,11.364818617385353
MW,Monterey Wharf,2016-10-17,0.0,0.0,4158,11.383983572895277
MW,Monterey Wharf,2016-10-24,214.0,2.3324384599156054,4165,11.403148528405202
MW,Monterey Wharf,2016-10-31,428.0,2.6324572921847245,4172,11.422313483915127
MW,Monterey Wharf,2016-11-07,1500.0,3.1763806922432702,4179,11.441478439425051
MW,Monterey Wharf,2016-11-14,4276.0,3.631139250256811,4186,11.460643394934976
